epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,1435.82,0.91588,0.53847,1.10062,0.71988,0.75665,0.73904,0.40541,1.42853,0.73821,1.46972,0.000243067,0.000243067,0.000243067
113,1448.56,0.91852,0.54692,1.10245,0.73295,0.73427,0.7399,0.40659,1.42958,0.73684,1.47588,0.000237067,0.000237067,0.000237067
114,1461.38,0.92064,0.54541,1.10687,0.73814,0.72759,0.7378,0.40245,1.42901,0.74965,1.45622,0.000231068,0.000231068,0.000231068
115,1474.31,0.92213,0.55004,1.1056,0.74249,0.73322,0.74083,0.40716,1.42107,0.73627,1.45759,0.000225068,0.000225068,0.000225068
116,1487.26,0.91939,0.53489,1.09465,0.74593,0.72559,0.74004,0.40819,1.4281,0.74333,1.47046,0.000219069,0.000219069,0.000219069
117,1500.11,0.89966,0.52604,1.09371,0.73424,0.7343,0.74218,0.39921,1.44172,0.75003,1.47854,0.00021307,0.00021307,0.00021307
118,1512.96,0.90756,0.53566,1.09986,0.74206,0.74276,0.73873,0.40392,1.43192,0.75176,1.47087,0.00020707,0.00020707,0.00020707
119,1525.71,0.90183,0.53285,1.09162,0.74049,0.72167,0.74125,0.40562,1.42735,0.74447,1.47042,0.000201071,0.000201071,0.000201071
120,1538.49,0.8946,0.52236,1.08383,0.73882,0.7404,0.74194,0.40295,1.42767,0.73698,1.47485,0.000195071,0.000195071,0.000195071
121,1551.31,0.90632,0.52634,1.09541,0.73087,0.75233,0.73953,0.40291,1.42863,0.74742,1.47039,0.000189072,0.000189072,0.000189072
122,1564.28,0.90521,0.53025,1.09305,0.7302,0.74814,0.74496,0.40628,1.42192,0.74335,1.46728,0.000183073,0.000183073,0.000183073
123,1577.3,0.88932,0.52062,1.08214,0.73331,0.73645,0.73434,0.40271,1.42531,0.74208,1.46534,0.000177073,0.000177073,0.000177073
124,1590.06,0.89381,0.52001,1.07467,0.73706,0.73383,0.74026,0.40755,1.42744,0.74207,1.47345,0.000171074,0.000171074,0.000171074
125,1602.61,0.87778,0.51976,1.07911,0.7409,0.73716,0.74666,0.40667,1.42866,0.73367,1.47582,0.000165074,0.000165074,0.000165074
126,1615.18,0.87713,0.51854,1.08019,0.72471,0.74495,0.74144,0.4074,1.42715,0.74301,1.47179,0.000159075,0.000159075,0.000159075
127,1627.99,0.88214,0.51779,1.08119,0.73938,0.74485,0.73911,0.40555,1.4259,0.73689,1.48294,0.000153076,0.000153076,0.000153076
128,1640.74,0.87383,0.51094,1.08383,0.73006,0.75181,0.74438,0.4043,1.42977,0.7437,1.48445,0.000147076,0.000147076,0.000147076
129,1653.78,0.8733,0.51325,1.07761,0.73955,0.72812,0.74189,0.40587,1.42682,0.7344,1.48037,0.000141077,0.000141077,0.000141077
130,1666.77,0.8696,0.51005,1.075,0.76005,0.71931,0.74473,0.4072,1.42524,0.73625,1.47596,0.000135077,0.000135077,0.000135077
131,1679.57,0.87055,0.50967,1.0802,0.75855,0.72163,0.75138,0.40823,1.42759,0.7388,1.48055,0.000129078,0.000129078,0.000129078
132,1692.47,0.86204,0.50929,1.07331,0.74175,0.73587,0.74775,0.40928,1.43054,0.73754,1.48358,0.000123079,0.000123079,0.000123079
133,1705.45,0.87109,0.51362,1.0789,0.74154,0.73438,0.74382,0.40373,1.43687,0.73487,1.48881,0.000117079,0.000117079,0.000117079
134,1718.37,0.86201,0.50643,1.06849,0.74164,0.73623,0.74793,0.40654,1.42404,0.73048,1.47418,0.00011108,0.00011108,0.00011108
135,1731.15,0.8676,0.50558,1.07646,0.74132,0.7377,0.74907,0.40254,1.43408,0.73182,1.48162,0.00010508,0.00010508,0.00010508
136,1744.22,0.86291,0.50841,1.06965,0.74766,0.73288,0.74897,0.40237,1.43093,0.73301,1.47873,9.9081e-05,9.9081e-05,9.9081e-05
137,1756.86,0.85242,0.50096,1.06768,0.70572,0.77458,0.74681,0.40547,1.43006,0.73426,1.48508,9.30816e-05,9.30816e-05,9.30816e-05
138,1769.57,0.84768,0.50092,1.07397,0.73623,0.75139,0.75107,0.40655,1.42751,0.72987,1.48079,8.70822e-05,8.70822e-05,8.70822e-05
139,1782.36,0.84616,0.49675,1.06091,0.73282,0.74671,0.74771,0.40514,1.42621,0.72957,1.48115,8.10828e-05,8.10828e-05,8.10828e-05
140,1794.84,0.85139,0.49946,1.06441,0.75247,0.73032,0.74534,0.40527,1.42852,0.73011,1.48772,7.50834e-05,7.50834e-05,7.50834e-05
141,1823.99,0.81924,0.44262,1.04055,0.73699,0.73037,0.74124,0.3954,1.44117,0.73224,1.50046,6.9084e-05,6.9084e-05,6.9084e-05
142,1836.46,0.79263,0.42112,1.02885,0.74523,0.73727,0.74668,0.39971,1.4382,0.73257,1.50733,6.30846e-05,6.30846e-05,6.30846e-05
143,1848.97,0.7765,0.41505,1.02371,0.73583,0.74654,0.74867,0.40316,1.43598,0.72574,1.50166,5.70852e-05,5.70852e-05,5.70852e-05
144,1861.38,0.77585,0.4124,1.01804,0.75452,0.73021,0.74887,0.40417,1.43172,0.7267,1.50389,5.10858e-05,5.10858e-05,5.10858e-05
145,1873.97,0.77133,0.41083,1.01961,0.75102,0.7296,0.74411,0.40255,1.43545,0.72736,1.50075,4.50864e-05,4.50864e-05,4.50864e-05
146,1886.46,0.75768,0.4001,1.00963,0.74201,0.73419,0.74614,0.40343,1.43214,0.73507,1.50174,3.9087e-05,3.9087e-05,3.9087e-05
147,1899.03,0.76248,0.40341,1.01231,0.69832,0.76344,0.74149,0.40363,1.43506,0.7336,1.50292,3.30876e-05,3.30876e-05,3.30876e-05
148,1911.39,0.76614,0.40687,1.01403,0.71592,0.74919,0.74344,0.4025,1.43365,0.73496,1.50272,2.70882e-05,2.70882e-05,2.70882e-05
149,1923.97,0.76181,0.40346,1.01473,0.72922,0.74863,0.74064,0.40264,1.43245,0.73507,1.50309,2.10888e-05,2.10888e-05,2.10888e-05
150,1936.51,0.75068,0.39711,1.00494,0.74218,0.7406,0.74118,0.40378,1.43196,0.73467,1.50464,1.50894e-05,1.50894e-05,1.50894e-05
